substation,year,month,day,hour,consumption
FLORIDA,2022,3,1,12,-25.188676
FLORIDA,2022,3,1,13,68.59012
FLORIDA,2022,3,1,13,62.097334
FLORIDA,2022,3,1,13,-1.295691
FLORIDA,2022,3,1,13,-14.319435
FLORIDA,2022,3,1,13,-22.088792
FLORIDA,2022,3,1,13,-8.090188
FLORIDA,2022,3,1,13,-25.537032
FLORIDA,2022,3,1,13,-21.531242
FLORIDA,2022,3,1,14,62.961215
FLORIDA,2022,3,1,14,68.987522
FLORIDA,2022,3,1,14,-2.108723
FLORIDA,2022,3,1,14,-15.976796
FLORIDA,2022,3,1,14,-22.000965
FLORIDA,2022,3,1,14,-7.314449
FLORIDA,2022,3,1,14,-25.745738
FLORIDA,2022,3,1,14,-22.917895
FLORIDA,2022,3,1,15,70.217401
FLORIDA,2022,3,1,15,-17.852627
FLORIDA,2022,3,1,15,76.723078
FLORIDA,2022,3,1,15,-4.13727
FLORIDA,2022,3,1,15,-18.616202
FLORIDA,2022,3,1,15,-26.691277
FLORIDA,2022,3,1,15,-11.116094
FLORIDA,2022,3,1,15,-21.402985
FLORIDA,2022,3,1,16,72.686211
FLORIDA,2022,3,1,16,-18.311923
FLORIDA,2022,3,1,16,79.776228
FLORIDA,2022,3,1,16,-12.553346
FLORIDA,2022,3,1,16,-29.331918
FLORIDA,2022,3,1,16,-16.75784
FLORIDA,2022,3,1,16,-21.646088
FLORIDA,2022,3,1,16,-1.701339
FLORIDA,2022,3,1,17,77.628778
FLORIDA,2022,3,1,17,-15.957698
FLORIDA,2022,3,1,17,83.908322
FLORIDA,2022,3,1,17,-18.976668
FLORIDA,2022,3,1,17,-18.090624
FLORIDA,2022,3,1,17,-33.817634
FLORIDA,2022,3,1,17,2.960039
FLORIDA,2022,3,1,17,-12.238609
FLORIDA,2022,3,1,18,86.672103
FLORIDA,2022,3,1,18,-10.56949
FLORIDA,2022,3,1,18,90.32777
FLORIDA,2022,3,1,18,2.147317
FLORIDA,2022,3,1,18,-12.211268
FLORIDA,2022,3,1,18,-39.511852
FLORIDA,2022,3,1,18,-23.918461
FLORIDA,2022,3,1,18,-10.894935
FLORIDA,2022,3,1,19,76.228099
FLORIDA,2022,3,1,19,-16.189418
FLORIDA,2022,3,1,19,78.962124
FLORIDA,2022,3,1,19,-14.50939
FLORIDA,2022,3,1,19,-30.519651
FLORIDA,2022,3,1,19,-18.647995
FLORIDA,2022,3,1,19,-14.279761
FLORIDA,2022,3,1,19,-5.282665
FLORIDA,2022,3,1,20,78.71892
FLORIDA,2022,3,1,20,-11.591811
FLORIDA,2022,3,1,20,80.671684
FLORIDA,2022,3,1,20,-6.592364
FLORIDA,2022,3,1,20,-19.518386
FLORIDA,2022,3,1,20,-31.230901
FLORIDA,2022,3,1,20,-17.003188
FLORIDA,2022,3,1,20,-10.335563
FLORIDA,2022,3,1,21,74.982665
FLORIDA,2022,3,1,21,-12.754372
FLORIDA,2022,3,1,21,75.102221
FLORIDA,2022,3,1,21,-5.323855
FLORIDA,2022,3,1,21,-19.643713
FLORIDA,2022,3,1,21,-28.711456
FLORIDA,2022,3,1,21,-14.614444
FLORIDA,2022,3,1,21,-12.213847
FLORIDA,2022,3,1,22,77.070783
FLORIDA,2022,3,1,22,-7.531918
FLORIDA,2022,3,1,22,75.838342
FLORIDA,2022,3,1,22,-15.287381
FLORIDA,2022,3,1,22,-29.915659
FLORIDA,2022,3,1,22,-24.858962
FLORIDA,2022,3,1,22,-7.813997
FLORIDA,2022,3,1,22,-9.986318
FLORIDA,2022,3,1,23,78.539209
FLORIDA,2022,3,1,23,-9.962945
FLORIDA,2022,3,1,23,-23.665455
FLORIDA,2022,3,1,23,-31.457014
FLORIDA,2022,3,1,23,-16.708615
FLORIDA,2022,3,1,23,-8.086983
FLORIDA,2022,3,1,23,-6.763417
FLORIDA,2022,3,1,23,78.806357
FLORIDA,2022,3,2,0,77.868712
FLORIDA,2022,3,2,0,79.401852
FLORIDA,2022,3,2,0,-7.211145
FLORIDA,2022,3,2,0,-20.838046
FLORIDA,2022,3,2,0,-31.444253
FLORIDA,2022,3,2,0,-17.168981
FLORIDA,2022,3,2,0,-8.863362
FLORIDA,2022,3,2,0,-5.171899
FLORIDA,2022,3,2,1,72.659171
FLORIDA,2022,3,2,1,-5.433145
FLORIDA,2022,3,2,1,76.091818
FLORIDA,2022,3,2,1,-0.6541
FLORIDA,2022,3,2,1,-15.781545
FLORIDA,2022,3,2,1,-30.430421
FLORIDA,2022,3,2,1,-17.538133
FLORIDA,2022,3,2,1,-10.418182
FLORIDA,2022,3,2,2,67.939307
FLORIDA,2022,3,2,2,-3.758488
FLORIDA,2022,3,2,2,71.555031
FLORIDA,2022,3,2,2,-0.537975
FLORIDA,2022,3,2,2,-14.068281
FLORIDA,2022,3,2,2,-29.46711
FLORIDA,2022,3,2,2,-17.252643
FLORIDA,2022,3,2,2,-7.964629
FLORIDA,2022,3,2,3,66.382751
FLORIDA,2022,3,2,3,-5.678917
FLORIDA,2022,3,2,3,70.478908
FLORIDA,2022,3,2,3,-17.427681
FLORIDA,2022,3,2,3,-28.877118
FLORIDA,2022,3,2,3,-11.456457
FLORIDA,2022,3,2,3,-8.803683
FLORIDA,2022,3,2,3,1.157733
FLORIDA,2022,3,2,4,66.663246
FLORIDA,2022,3,2,4,-5.777877
FLORIDA,2022,3,2,4,71.099533
FLORIDA,2022,3,2,4,-8.755982
FLORIDA,2022,3,2,4,-17.894557
FLORIDA,2022,3,2,4,-28.809343
FLORIDA,2022,3,2,4,2.319577
FLORIDA,2022,3,2,4,-7.827886
FLORIDA,2022,3,2,5,66.774597
FLORIDA,2022,3,2,5,-7.715363
FLORIDA,2022,3,2,5,70.718039
FLORIDA,2022,3,2,5,2.736033
FLORIDA,2022,3,2,5,-7.149404
FLORIDA,2022,3,2,5,-28.165899
FLORIDA,2022,3,2,5,-17.582503
FLORIDA,2022,3,2,5,-9.284831
FLORIDA,2022,3,2,6,67.311628
FLORIDA,2022,3,2,6,-10.568618
FLORIDA,2022,3,2,6,69.783584
FLORIDA,2022,3,2,6,-16.786384
FLORIDA,2022,3,2,6,-27.349825
FLORIDA,2022,3,2,6,-8.05519
FLORIDA,2022,3,2,6,-8.787015
FLORIDA,2022,3,2,6,1.5297
FLORIDA,2022,3,2,7,71.048499
FLORIDA,2022,3,2,7,-14.204789
FLORIDA,2022,3,2,7,71.060028
FLORIDA,2022,3,2,7,0.844269
FLORIDA,2022,3,2,7,-9.128961
FLORIDA,2022,3,2,7,-27.497844
FLORIDA,2022,3,2,7,-16.109867
FLORIDA,2022,3,2,7,-9.927619
FLORIDA,2022,3,2,8,72.007468
FLORIDA,2022,3,2,8,-19.03995
FLORIDA,2022,3,2,8,71.869576
FLORIDA,2022,3,2,8,2.888032
FLORIDA,2022,3,2,8,-6.948924
FLORIDA,2022,3,2,8,-27.254119
FLORIDA,2022,3,2,8,-15.328365
FLORIDA,2022,3,2,8,-14.034925
FLORIDA,2022,3,2,9,73.395836
FLORIDA,2022,3,2,9,-19.70463
FLORIDA,2022,3,2,9,76.185114
FLORIDA,2022,3,2,9,-14.323809
FLORIDA,2022,3,2,9,-26.50286
FLORIDA,2022,3,2,9,-10.172345
FLORIDA,2022,3,2,9,-16.658381
FLORIDA,2022,3,2,9,-0.599109
FLORIDA,2022,3,2,10,71.71603
FLORIDA,2022,3,2,10,-20.492376
FLORIDA,2022,3,2,10,76.358389
FLORIDA,2022,3,2,10,-19.751898
FLORIDA,2022,3,2,10,-13.213045
FLORIDA,2022,3,2,10,-26.473669
FLORIDA,2022,3,2,10,-0.174358
FLORIDA,2022,3,2,10,-10.650619
FLORIDA,2022,3,2,11,68.531395
FLORIDA,2022,3,2,11,-21.97144
FLORIDA,2022,3,2,11,75.10272
FLORIDA,2022,3,2,11,1.499665
FLORIDA,2022,3,2,11,-10.225883
FLORIDA,2022,3,2,11,-26.337718
FLORIDA,2022,3,2,11,-12.642475
FLORIDA,2022,3,2,11,-21.242197
FLORIDA,2022,3,2,12,73.951031
FLORIDA,2022,3,2,12,67.244006
FLORIDA,2022,3,2,12,-22.392171
FLORIDA,2022,3,2,12,-11.585054
FLORIDA,2022,3,2,12,-25.458166
FLORIDA,2022,3,2,12,-23.295483
FLORIDA,2022,3,2,12,-11.52842
FLORIDA,2022,3,2,12,1.196752
FLORIDA,2022,3,2,13,64.345958
FLORIDA,2022,3,2,13,71.211753
FLORIDA,2022,3,2,13,-0.993364
FLORIDA,2022,3,2,13,-13.980476
FLORIDA,2022,3,2,13,-23.883574
FLORIDA,2022,3,2,13,-9.490329
FLORIDA,2022,3,2,13,-22.166343
FLORIDA,2022,3,2,13,-23.359959
FLORIDA,2022,3,2,14,63.960774
FLORIDA,2022,3,2,14,-24.043346
FLORIDA,2022,3,2,14,70.856756
FLORIDA,2022,3,2,14,-1.25233
FLORIDA,2022,3,2,14,-15.108553
FLORIDA,2022,3,2,14,-24.133972
FLORIDA,2022,3,2,14,-8.555599
FLORIDA,2022,3,2,14,-21.502205
FLORIDA,2022,3,2,15,69.500073
FLORIDA,2022,3,2,15,-20.727779
FLORIDA,2022,3,2,15,76.755067
FLORIDA,2022,3,2,15,-10.853684
FLORIDA,2022,3,2,15,-26.72409
FLORIDA,2022,3,2,15,-19.249393
FLORIDA,2022,3,2,15,-18.102848
FLORIDA,2022,3,2,15,-4.60785
FLORIDA,2022,3,2,16,74.210345
FLORIDA,2022,3,2,16,-21.013938
FLORIDA,2022,3,2,16,82.252546
FLORIDA,2022,3,2,16,-18.489464
FLORIDA,2022,3,2,16,-14.085684
FLORIDA,2022,3,2,16,-25.397226
FLORIDA,2022,3,2,16,-7.308825
FLORIDA,2022,3,2,16,-22.447575
FLORIDA,2022,3,2,17,79.859671
FLORIDA,2022,3,2,17,-16.189429
FLORIDA,2022,3,2,17,87.393575
FLORIDA,2022,3,2,17,-4.952452
FLORIDA,2022,3,2,17,-20.301536
FLORIDA,2022,3,2,17,-30.389598
FLORIDA,2022,3,2,17,-18.760989
FLORIDA,2022,3,2,17,-15.60639
FLORIDA,2022,3,2,18,81.785287
FLORIDA,2022,3,2,18,-14.657613
FLORIDA,2022,3,2,18,87.073431
FLORIDA,2022,3,2,18,-21.615601
FLORIDA,2022,3,2,18,-32.981573
FLORIDA,2022,3,2,18,-16.450913
FLORIDA,2022,3,2,18,-11.047683
FLORIDA,2022,3,2,18,-1.981334
FLORIDA,2022,3,2,19,82.725839
FLORIDA,2022,3,2,19,-11.745285
FLORIDA,2022,3,2,19,87.131527
FLORIDA,2022,3,2,19,-3.414234
FLORIDA,2022,3,2,19,-17.190551
FLORIDA,2022,3,2,19,-34.086555
FLORIDA,2022,3,2,19,-22.812187
FLORIDA,2022,3,2,19,-7.283477
FLORIDA,2022,3,2,20,87.469314
FLORIDA,2022,3,2,20,-11.872501
FLORIDA,2022,3,2,20,90.009891
FLORIDA,2022,3,2,20,-6.964136
FLORIDA,2022,3,2,20,-20.210779
FLORIDA,2022,3,2,20,-33.739538
FLORIDA,2022,3,2,20,-23.149013
FLORIDA,2022,3,2,20,-7.944902
FLORIDA,2022,3,2,21,91.904538
FLORIDA,2022,3,2,21,-10.191204
FLORIDA,2022,3,2,21,92.203175
FLORIDA,2022,3,2,21,-25.940993
FLORIDA,2022,3,2,21,-35.115296
FLORIDA,2022,3,2,21,-20.263753
FLORIDA,2022,3,2,21,-6.394379
FLORIDA,2022,3,2,21,-5.816006
FLORIDA,2022,3,2,22,86.125349
FLORIDA,2022,3,2,22,87.549915
FLORIDA,2022,3,2,22,-4.793986
FLORIDA,2022,3,2,22,-19.663961
FLORIDA,2022,3,2,22,-32.331032
FLORIDA,2022,3,2,22,-23.292215
FLORIDA,2022,3,2,22,-8.511686
FLORIDA,2022,3,2,22,-11.930098
FLORIDA,2022,3,2,23,82.44797
FLORIDA,2022,3,2,23,-14.46143
FLORIDA,2022,3,2,23,81.864346
FLORIDA,2022,3,2,23,-7.196648
FLORIDA,2022,3,2,23,-20.885659
FLORIDA,2022,3,2,23,-27.744271
FLORIDA,2022,3,2,23,-19.707437
FLORIDA,2022,3,2,23,-12.495406
FLORIDA,2022,3,3,0,81.064876
FLORIDA,2022,3,3,0,79.844871
FLORIDA,2022,3,3,0,-13.352754
FLORIDA,2022,3,3,0,-20.508178
FLORIDA,2022,3,3,0,-27.168732
FLORIDA,2022,3,3,0,-12.461811
FLORIDA,2022,3,3,0,-6.525501
FLORIDA,2022,3,3,0,-18.735106
FLORIDA,2022,3,3,1,74.746616
FLORIDA,2022,3,3,1,-41.904469
FLORIDA,2022,3,3,1,-0.747071
FLORIDA,2022,3,3,1,-8.243562
FLORIDA,2022,3,3,1,78.06635
FLORIDA,2022,3,3,1,-27.084355
FLORIDA,2022,3,3,1,-21.689594
FLORIDA,2022,3,3,1,15.922541
FLORIDA,2022,3,3,2,70.516842
FLORIDA,2022,3,3,2,-44.625822
FLORIDA,2022,3,3,2,74.325256
FLORIDA,2022,3,3,2,-0.056674
FLORIDA,2022,3,3,2,-0.312017
FLORIDA,2022,3,3,2,-26.753128
FLORIDA,2022,3,3,2,-22.275972
FLORIDA,2022,3,3,2,19.397768
FLORIDA,2022,3,3,3,69.279801
FLORIDA,2022,3,3,3,-42.062501
FLORIDA,2022,3,3,3,73.375371
FLORIDA,2022,3,3,3,-22.86144
FLORIDA,2022,3,3,3,-26.346182
FLORIDA,2022,3,3,3,-0.32966
FLORIDA,2022,3,3,3,21.454115
FLORIDA,2022,3,3,3,-0.741168
FLORIDA,2022,3,3,4,73.236089
FLORIDA,2022,3,3,4,69.098852
FLORIDA,2022,3,3,4,1.195363
FLORIDA,2022,3,3,4,-0.310063
FLORIDA,2022,3,3,4,-25.654299
FLORIDA,2022,3,3,4,-22.733311
FLORIDA,2022,3,3,4,22.314479
FLORIDA,2022,3,3,4,-41.462992
FLORIDA,2022,3,3,5,66.660208
FLORIDA,2022,3,3,5,70.534572
FLORIDA,2022,3,3,5,-0.199927
FLORIDA,2022,3,3,5,-0.261929
FLORIDA,2022,3,3,5,-25.409076
FLORIDA,2022,3,3,5,-22.215521
FLORIDA,2022,3,3,5,21.116392
FLORIDA,2022,3,3,5,-35.519433
FLORIDA,2022,3,3,6,66.933584
FLORIDA,2022,3,3,6,-33.329577
FLORIDA,2022,3,3,6,69.459165
FLORIDA,2022,3,3,6,-3.313625
FLORIDA,2022,3,3,6,-0.253725
FLORIDA,2022,3,3,6,-25.558593
FLORIDA,2022,3,3,6,-22.233556
FLORIDA,2022,3,3,6,20.426169
FLORIDA,2022,3,3,7,73.19095
FLORIDA,2022,3,3,7,-41.942925
FLORIDA,2022,3,3,7,73.26658
FLORIDA,2022,3,3,7,-1.646802
FLORIDA,2022,3,3,7,-3.251992
FLORIDA,2022,3,3,7,-25.6125
FLORIDA,2022,3,3,7,-21.742883
FLORIDA,2022,3,3,7,18.124897
FLORIDA,2022,3,3,8,75.542462
FLORIDA,2022,3,3,8,-19.170789
FLORIDA,2022,3,3,8,75.57089
FLORIDA,2022,3,3,8,-19.816653
FLORIDA,2022,3,3,8,-24.61514
FLORIDA,2022,3,3,8,-8.535926
FLORIDA,2022,3,3,8,-13.721596
FLORIDA,2022,3,3,8,1.26036
FLORIDA,2022,3,3,9,77.16907
FLORIDA,2022,3,3,9,-18.626641
FLORIDA,2022,3,3,9,80.172285
FLORIDA,2022,3,3,9,-2.343319
FLORIDA,2022,3,3,9,-12.174307
FLORIDA,2022,3,3,9,-24.073228
FLORIDA,2022,3,3,9,-18.747382
FLORIDA,2022,3,3,9,-16.598745
FLORIDA,2022,3,3,10,70.53008
FLORIDA,2022,3,3,10,65.341568
FLORIDA,2022,3,3,10,-12.51064
FLORIDA,2022,3,3,10,-22.886406
FLORIDA,2022,3,3,10,-14.671314
FLORIDA,2022,3,3,10,-7.400877
FLORIDA,2022,3,3,10,-21.824281
FLORIDA,2022,3,3,10,-22.743153
FLORIDA,2022,3,3,11,58.971028
FLORIDA,2022,3,3,11,66.317212
FLORIDA,2022,3,3,11,-5.173115
FLORIDA,2022,3,3,11,-17.193741
FLORIDA,2022,3,3,11,-14.370133
FLORIDA,2022,3,3,11,-6.062327
FLORIDA,2022,3,3,11,-26.916068
FLORIDA,2022,3,3,11,-27.247236
FLORIDA,2022,3,3,12,70.01347
FLORIDA,2022,3,3,12,-20.620269
FLORIDA,2022,3,3,12,77.13769
FLORIDA,2022,3,3,12,5.008008
FLORIDA,2022,3,3,12,-7.985571
FLORIDA,2022,3,3,12,-25.763644
FLORIDA,2022,3,3,12,-16.995864
FLORIDA,2022,3,3,12,-20.603602
FLORIDA,2022,3,3,13,67.590951
FLORIDA,2022,3,3,13,-20.380834
FLORIDA,2022,3,3,13,74.405465
FLORIDA,2022,3,3,13,10.944492
FLORIDA,2022,3,3,13,-2.745865
FLORIDA,2022,3,3,13,-27.782976
FLORIDA,2022,3,3,13,-17.836254
FLORIDA,2022,3,3,13,-20.02345
FLORIDA,2022,3,3,14,71.700454
FLORIDA,2022,3,3,14,-22.018858
FLORIDA,2022,3,3,14,65.463163
FLORIDA,2022,3,3,14,-15.525962
FLORIDA,2022,3,3,14,-27.6207
FLORIDA,2022,3,3,14,-4.877603
FLORIDA,2022,3,3,14,-20.409154
FLORIDA,2022,3,3,14,9.624897
FLORIDA,2022,3,3,15,66.589265
FLORIDA,2022,3,3,15,73.012648
FLORIDA,2022,3,3,15,-23.280965
FLORIDA,2022,3,3,15,-22.073156
FLORIDA,2022,3,3,15,-13.930015
FLORIDA,2022,3,3,15,-9.97193
FLORIDA,2022,3,3,15,4.992579
FLORIDA,2022,3,3,15,-25.99412
FLORIDA,2022,3,3,16,66.109657
FLORIDA,2022,3,3,16,-26.096069
FLORIDA,2022,3,3,16,72.785192
FLORIDA,2022,3,3,16,1.401269
FLORIDA,2022,3,3,16,-13.871186
FLORIDA,2022,3,3,16,-22.136939
FLORIDA,2022,3,3,16,-11.573628
FLORIDA,2022,3,3,16,-24.46666
FLORIDA,2022,3,3,17,62.968919
FLORIDA,2022,3,3,17,-26.152775
FLORIDA,2022,3,3,17,68.414075
FLORIDA,2022,3,3,17,-10.430524
FLORIDA,2022,3,3,17,-20.792124
FLORIDA,2022,3,3,17,-11.878968
FLORIDA,2022,3,3,17,-23.758902
FLORIDA,2022,3,3,17,3.602952
FLORIDA,2022,3,3,18,65.186162
FLORIDA,2022,3,3,18,-22.607517
FLORIDA,2022,3,3,18,61.729534
FLORIDA,2022,3,3,18,0.394005
FLORIDA,2022,3,3,18,-14.052243
FLORIDA,2022,3,3,18,-21.29287
FLORIDA,2022,3,3,18,-10.93676
FLORIDA,2022,3,3,18,-18.771695
FLORIDA,2022,3,3,19,61.766622
FLORIDA,2022,3,3,19,-19.516802
FLORIDA,2022,3,3,19,64.511303
FLORIDA,2022,3,3,19,-4.340876
FLORIDA,2022,3,3,19,-17.871247
FLORIDA,2022,3,3,19,-21.335124
FLORIDA,2022,3,3,19,-10.997764
FLORIDA,2022,3,3,19,-14.561648
FLORIDA,2022,3,3,20,65.463684
FLORIDA,2022,3,3,20,-17.496827
FLORIDA,2022,3,3,20,67.82967
FLORIDA,2022,3,3,20,-12.310564
FLORIDA,2022,3,3,20,-21.600757
FLORIDA,2022,3,3,20,-20.234564
FLORIDA,2022,3,3,20,-13.149712
FLORIDA,2022,3,3,20,-7.211319
FLORIDA,2022,3,3,21,69.428175
FLORIDA,2022,3,3,21,-15.195729
FLORIDA,2022,3,3,21,69.705827
FLORIDA,2022,3,3,21,-11.216415
FLORIDA,2022,3,3,21,-25.499814
FLORIDA,2022,3,3,21,-22.196941
FLORIDA,2022,3,3,21,-11.866087
FLORIDA,2022,3,3,21,-10.789455
FLORIDA,2022,3,3,22,70.766347
FLORIDA,2022,3,3,22,69.186418
FLORIDA,2022,3,3,22,-12.066059
FLORIDA,2022,3,3,22,-26.565998
FLORIDA,2022,3,3,22,-22.667782
FLORIDA,2022,3,3,22,-12.110363
FLORIDA,2022,3,3,22,-11.350727
FLORIDA,2022,3,3,22,-14.935959
FLORIDA,2022,3,3,23,70.478213
FLORIDA,2022,3,3,23,-15.292215
FLORIDA,2022,3,3,23,69.790898
FLORIDA,2022,3,3,23,-10.425647
FLORIDA,2022,3,3,23,-24.095105
FLORIDA,2022,3,3,23,-22.450945
FLORIDA,2022,3,3,23,-12.669299
FLORIDA,2022,3,3,23,-13.386912
FLORIDA,2022,3,4,0,70.290949
FLORIDA,2022,3,4,0,-13.147151
FLORIDA,2022,3,4,0,71.410432
FLORIDA,2022,3,4,0,-7.871463
FLORIDA,2022,3,4,0,-20.199559
FLORIDA,2022,3,4,0,-23.697533
FLORIDA,2022,3,4,0,-15.440087
FLORIDA,2022,3,4,0,-12.956111
FLORIDA,2022,3,4,1,65.628856
FLORIDA,2022,3,4,1,-39.806694
FLORIDA,2022,3,4,1,68.719593
FLORIDA,2022,3,4,1,-17.516355
FLORIDA,2022,3,4,1,-24.094452
FLORIDA,2022,3,4,1,-6.888809
FLORIDA,2022,3,4,1,10.240315
FLORIDA,2022,3,4,1,-2.652026
FLORIDA,2022,3,4,2,61.219174
FLORIDA,2022,3,4,2,-38.813277
FLORIDA,2022,3,4,2,64.586478
FLORIDA,2022,3,4,2,13.758576
FLORIDA,2022,3,4,2,-18.225653
FLORIDA,2022,3,4,2,-23.650103
FLORIDA,2022,3,4,2,-0.525301
FLORIDA,2022,3,4,2,-3.363495
FLORIDA,2022,3,4,3,59.402198
FLORIDA,2022,3,4,3,-37.106523
FLORIDA,2022,3,4,3,63.182203
FLORIDA,2022,3,4,3,-0.544442
FLORIDA,2022,3,4,3,-2.386571
FLORIDA,2022,3,4,3,-23.183422
FLORIDA,2022,3,4,3,-18.817567
FLORIDA,2022,3,4,3,15.44226
FLORIDA,2022,3,4,4,60.640976
FLORIDA,2022,3,4,4,-34.949937
FLORIDA,2022,3,4,4,64.478143
FLORIDA,2022,3,4,4,-19.728206
FLORIDA,2022,3,4,4,-23.076713
FLORIDA,2022,3,4,4,0.012164
FLORIDA,2022,3,4,4,17.75638
FLORIDA,2022,3,4,4,-0.544442
FLORIDA,2022,3,4,5,61.171409
FLORIDA,2022,3,4,5,-35.244602
FLORIDA,2022,3,4,5,64.661001
FLORIDA,2022,3,4,5,-0.429271
FLORIDA,2022,3,4,5,-0.335389
FLORIDA,2022,3,4,5,-23.035794
FLORIDA,2022,3,4,5,-19.748877
FLORIDA,2022,3,4,5,17.324082
FLORIDA,2022,3,4,6,63.292339
FLORIDA,2022,3,4,6,-30.404489
FLORIDA,2022,3,4,6,65.388335
FLORIDA,2022,3,4,6,-2.335659
FLORIDA,2022,3,4,6,-5.935518
FLORIDA,2022,3,4,6,-22.78302
FLORIDA,2022,3,4,6,-19.091013
FLORIDA,2022,3,4,6,13.232092
FLORIDA,2022,3,4,7,67.801371
FLORIDA,2022,3,4,7,-13.76756
FLORIDA,2022,3,4,7,67.7367
FLORIDA,2022,3,4,7,-17.307104
FLORIDA,2022,3,4,7,-21.782631
FLORIDA,2022,3,4,7,-11.736019
FLORIDA,2022,3,4,7,-12.004556
FLORIDA,2022,3,4,7,-1.779509
FLORIDA,2022,3,4,8,70.108763
FLORIDA,2022,3,4,8,-20.677844
FLORIDA,2022,3,4,8,70.150126
FLORIDA,2022,3,4,8,-17.803798
