substation,year,month,day,hour,consumption
BUIN,2022,3,2,16,-227.11402
BUIN,2022,3,2,16,123.577292
BUIN,2022,3,2,16,-0.113527
BUIN,2022,3,2,16,-0.230716
BUIN,2022,3,2,17,102.296629
BUIN,2022,3,2,17,-227.308359
BUIN,2022,3,2,17,124.294621
BUIN,2022,3,2,17,-0.230716
BUIN,2022,3,2,17,-0.113527
BUIN,2022,3,2,18,99.287241
BUIN,2022,3,2,18,119.35008
BUIN,2022,3,2,18,-219.373261
BUIN,2022,3,2,18,-0.230716
BUIN,2022,3,2,18,-0.113527
BUIN,2022,3,2,19,92.891636
BUIN,2022,3,2,19,-204.082745
BUIN,2022,3,2,19,110.449553
BUIN,2022,3,2,19,-0.113527
BUIN,2022,3,2,19,-0.230716
BUIN,2022,3,2,20,91.847219
BUIN,2022,3,2,20,111.451847
BUIN,2022,3,2,20,-204.031312
BUIN,2022,3,2,20,-0.230716
BUIN,2022,3,2,20,-0.113527
BUIN,2022,3,2,21,94.06037
BUIN,2022,3,2,21,116.342058
BUIN,2022,3,2,21,-211.127449
BUIN,2022,3,2,21,-0.230716
BUIN,2022,3,2,21,-0.113527
BUIN,2022,3,2,22,-218.31815
BUIN,2022,3,2,22,121.054012
BUIN,2022,3,2,22,96.53147
BUIN,2022,3,2,22,-0.113527
BUIN,2022,3,2,22,-0.230716
BUIN,2022,3,2,23,90.909769
BUIN,2022,3,2,23,-204.415758
BUIN,2022,3,2,23,112.755578
BUIN,2022,3,2,23,-0.230716
BUIN,2022,3,2,23,-0.113527
BUIN,2022,3,3,0,-189.849861
BUIN,2022,3,3,0,104.314173
BUIN,2022,3,3,0,-0.113527
BUIN,2022,3,3,0,84.78435
BUIN,2022,3,3,0,-0.230716
BUIN,2022,3,3,1,69.595739
BUIN,2022,3,3,1,-199.178373
BUIN,2022,3,3,1,86.329003
BUIN,2022,3,3,1,42.288422
BUIN,2022,3,3,1,-0.230716
BUIN,2022,3,3,2,63.096454
BUIN,2022,3,3,2,77.2774
BUIN,2022,3,3,2,-181.562789
BUIN,2022,3,3,2,-0.230716
BUIN,2022,3,3,2,40.237837
BUIN,2022,3,3,3,59.360459
BUIN,2022,3,3,3,72.200272
BUIN,2022,3,3,3,-165.118689
BUIN,2022,3,3,3,-0.230716
BUIN,2022,3,3,3,32.604029
BUIN,2022,3,3,4,-157.524335
BUIN,2022,3,3,4,70.178561
BUIN,2022,3,3,4,57.800378
BUIN,2022,3,3,4,28.588962
BUIN,2022,3,3,4,-0.230716
BUIN,2022,3,3,5,-152.169273
BUIN,2022,3,3,5,67.385126
BUIN,2022,3,3,5,27.910631
BUIN,2022,3,3,5,55.238457
BUIN,2022,3,3,5,-0.230716
BUIN,2022,3,3,6,55.04083
BUIN,2022,3,3,6,68.818416
BUIN,2022,3,3,6,-156.789136
BUIN,2022,3,3,6,-0.230716
BUIN,2022,3,3,6,31.253586
BUIN,2022,3,3,7,61.0752
BUIN,2022,3,3,7,74.879772
BUIN,2022,3,3,7,-179.384126
BUIN,2022,3,3,7,-0.230716
