substation,year,month,day,hour,consumption
CHENA,2022,3,2,21,-229.728438
CHENA,2022,3,2,21,73.597395
CHENA,2022,3,2,21,127.981729
CHENA,2022,3,2,21,150.663117
CHENA,2022,3,2,21,110.078479
CHENA,2022,3,2,22,-234.039966
CHENA,2022,3,2,22,115.085145
CHENA,2022,3,2,22,126.978257
CHENA,2022,3,2,22,153.26159
CHENA,2022,3,2,22,75.718424
CHENA,2022,3,2,23,-219.926716
CHENA,2022,3,2,23,106.355007
CHENA,2022,3,2,23,120.919007
CHENA,2022,3,2,23,146.849479
CHENA,2022,3,2,23,69.400229
CHENA,2022,3,3,0,-202.72516
CHENA,2022,3,3,0,89.834369
CHENA,2022,3,3,0,115.76759
CHENA,2022,3,3,0,148.880895
CHENA,2022,3,3,0,55.242895
CHENA,2022,3,3,1,-185.451549
CHENA,2022,3,3,1,81.065592
CHENA,2022,3,3,1,102.820868
CHENA,2022,3,3,1,140.746951
CHENA,2022,3,3,1,50.034646
CHENA,2022,3,3,2,-164.669077
CHENA,2022,3,3,2,43.359534
CHENA,2022,3,3,2,92.412951
CHENA,2022,3,3,2,126.069951
CHENA,2022,3,3,2,70.461894
CHENA,2022,3,3,3,-151.12116
CHENA,2022,3,3,3,38.5937
CHENA,2022,3,3,3,86.377034
CHENA,2022,3,3,3,117.000701
CHENA,2022,3,3,3,62.197536
CHENA,2022,3,3,4,-144.049466
CHENA,2022,3,3,4,57.593283
CHENA,2022,3,3,4,84.700979
CHENA,2022,3,3,4,113.898729
CHENA,2022,3,3,4,34.399952
CHENA,2022,3,3,5,-142.666744
CHENA,2022,3,3,5,60.031592
CHENA,2022,3,3,5,81.784812
CHENA,2022,3,3,5,109.279562
CHENA,2022,3,3,5,36.207423
CHENA,2022,3,3,6,-145.720299
CHENA,2022,3,3,6,42.230701
CHENA,2022,3,3,6,81.789451
CHENA,2022,3,3,6,102.833035
CHENA,2022,3,3,6,66.39573
CHENA,2022,3,3,7,-162.619521
CHENA,2022,3,3,7,52.316812
CHENA,2022,3,3,7,89.271146
CHENA,2022,3,3,7,108.899979
CHENA,2022,3,3,7,76.520006
CHENA,2022,3,3,8,-178.72091
CHENA,2022,3,3,8,52.334979
CHENA,2022,3,3,8,103.178507
CHENA,2022,3,3,8,123.921617
CHENA,2022,3,3,8,80.695646
CHENA,2022,3,3,9,-194.477271
CHENA,2022,3,3,9,63.782756
CHENA,2022,3,3,9,104.289813
CHENA,2022,3,3,9,126.540479
CHENA,2022,3,3,9,97.138506
CHENA,2022,3,3,10,-220.91741
CHENA,2022,3,3,10,126.410645
CHENA,2022,3,3,10,105.212868
CHENA,2022,3,3,10,125.057729
CHENA,2022,3,3,10,91.077034
CHENA,2022,3,3,11,-240.681882
CHENA,2022,3,3,11,138.207034
CHENA,2022,3,3,11,111.227646
CHENA,2022,3,3,11,131.786646
CHENA,2022,3,3,11,103.486312
CHENA,2022,3,3,12,-242.505799
CHENA,2022,3,3,12,105.1452
CHENA,2022,3,3,12,108.952062
CHENA,2022,3,3,12,132.078534
CHENA,2022,3,3,12,141.657757
CHENA,2022,3,3,13,-252.556632
CHENA,2022,3,3,13,115.32084
CHENA,2022,3,3,13,110.914034
CHENA,2022,3,3,13,132.840451
CHENA,2022,3,3,13,149.789396
CHENA,2022,3,3,14,-261.136966
CHENA,2022,3,3,14,121.062229
CHENA,2022,3,3,14,114.46234
CHENA,2022,3,3,14,135.073757
CHENA,2022,3,3,14,156.491201
CHENA,2022,3,3,15,-267.420772
CHENA,2022,3,3,15,158.499646
CHENA,2022,3,3,15,118.697451
CHENA,2022,3,3,15,140.688534
CHENA,2022,3,3,15,121.54534
CHENA,2022,3,3,16,-270.690493
CHENA,2022,3,3,16,121.579035
CHENA,2022,3,3,16,118.987229
CHENA,2022,3,3,16,144.127423
CHENA,2022,3,3,16,161.090284
CHENA,2022,3,3,17,-268.618188
CHENA,2022,3,3,17,129.643589
CHENA,2022,3,3,17,110.251479
CHENA,2022,3,3,17,132.917923
CHENA,2022,3,3,17,168.643367
CHENA,2022,3,3,18,-257.80091
CHENA,2022,3,3,18,130.57284
CHENA,2022,3,3,18,101.823896
CHENA,2022,3,3,18,121.494674
CHENA,2022,3,3,18,165.998367
CHENA,2022,3,3,19,-245.348744
CHENA,2022,3,3,19,116.998201
CHENA,2022,3,3,19,103.049896
CHENA,2022,3,3,19,123.008007
CHENA,2022,3,3,19,151.616785
CHENA,2022,3,3,20,-236.658327
CHENA,2022,3,3,20,99.553173
CHENA,2022,3,3,20,109.423118
CHENA,2022,3,3,20,133.733368
CHENA,2022,3,3,20,135.230396
CHENA,2022,3,3,21,-239.540799
CHENA,2022,3,3,21,94.180367
CHENA,2022,3,3,21,115.301479
CHENA,2022,3,3,21,141.985368
CHENA,2022,3,3,21,133.584785
CHENA,2022,3,3,22,-241.204299
CHENA,2022,3,3,22,132.479451
CHENA,2022,3,3,22,118.795451
CHENA,2022,3,3,22,144.289034
CHENA,2022,3,3,22,90.721118
CHENA,2022,3,3,23,-226.63016
CHENA,2022,3,3,23,80.558202
CHENA,2022,3,3,23,115.296396
CHENA,2022,3,3,23,140.309006
CHENA,2022,3,3,23,119.886757
CHENA,2022,3,4,0,-206.854743
CHENA,2022,3,4,0,65.49323
CHENA,2022,3,4,0,107.673229
CHENA,2022,3,4,0,141.432645
CHENA,2022,3,4,0,101.933284
CHENA,2022,3,4,1,-192.806132
CHENA,2022,3,4,1,61.334784
CHENA,2022,3,4,1,98.521395
CHENA,2022,3,4,1,134.814451
CHENA,2022,3,4,1,94.447952
CHENA,2022,3,4,2,-172.164382
CHENA,2022,3,4,2,56.92134
CHENA,2022,3,4,2,87.005784
CHENA,2022,3,4,2,119.065729
CHENA,2022,3,4,2,85.939144
CHENA,2022,3,4,3,-161.200105
CHENA,2022,3,4,3,52.114174
CHENA,2022,3,4,3,82.844506
CHENA,2022,3,4,3,112.04734
CHENA,2022,3,4,3,78.83412
CHENA,2022,3,4,4,-153.258299
CHENA,2022,3,4,4,47.364951
CHENA,2022,3,4,4,82.07609
CHENA,2022,3,4,4,109.396285
CHENA,2022,3,4,4,70.917061
CHENA,2022,3,4,5,-149.979549
CHENA,2022,3,4,5,43.813284
CHENA,2022,3,4,5,83.158007
CHENA,2022,3,4,5,106.670479
CHENA,2022,3,4,5,67.79995
CHENA,2022,3,4,6,-151.203716
CHENA,2022,3,4,6,45.195146
CHENA,2022,3,4,6,84.646923
CHENA,2022,3,4,6,105.179368
CHENA,2022,3,4,6,69.94973
CHENA,2022,3,4,7,-165.110188
CHENA,2022,3,4,7,49.308312
CHENA,2022,3,4,7,93.59759
CHENA,2022,3,4,7,115.582173
CHENA,2022,3,4,7,74.415368
CHENA,2022,3,4,8,-184.436104
CHENA,2022,3,4,8,57.865673
CHENA,2022,3,4,8,102.337063
CHENA,2022,3,4,8,125.838201
CHENA,2022,3,4,8,85.865145
CHENA,2022,3,4,9,-200.643604
CHENA,2022,3,4,9,97.771591
CHENA,2022,3,4,9,108.538701
CHENA,2022,3,4,9,131.164729
CHENA,2022,3,4,9,66.989923
CHENA,2022,3,4,10,-218.322799
CHENA,2022,3,4,10,114.924617
CHENA,2022,3,4,10,111.521646
CHENA,2022,3,4,10,131.387006
CHENA,2022,3,4,10,82.564591
CHENA,2022,3,4,11,-234.454743
CHENA,2022,3,4,11,124.255506
CHENA,2022,3,4,11,119.318757
CHENA,2022,3,4,11,137.992368
CHENA,2022,3,4,11,90.870784
CHENA,2022,3,4,12,-244.152077
CHENA,2022,3,4,12,97.331979
CHENA,2022,3,4,12,120.740285
CHENA,2022,3,4,12,141.654923
CHENA,2022,3,4,12,132.925786
CHENA,2022,3,4,13,-253.860521
CHENA,2022,3,4,13,103.773202
CHENA,2022,3,4,13,124.034034
CHENA,2022,3,4,13,143.31184
CHENA,2022,3,4,13,139.995703
CHENA,2022,3,4,14,-261.074966
CHENA,2022,3,4,14,107.571062
CHENA,2022,3,4,14,127.011895
CHENA,2022,3,4,14,146.121451
CHENA,2022,3,4,14,144.61034
CHENA,2022,3,4,15,-266.689438
CHENA,2022,3,4,15,107.642757
CHENA,2022,3,4,15,130.268201
CHENA,2022,3,4,15,152.153923
CHENA,2022,3,4,15,146.703644
CHENA,2022,3,4,16,-265.422188
CHENA,2022,3,4,16,101.426118
CHENA,2022,3,4,16,135.372479
CHENA,2022,3,4,16,156.822923
CHENA,2022,3,4,16,140.575978
CHENA,2022,3,4,17,-258.706771
CHENA,2022,3,4,17,99.471534
CHENA,2022,3,4,17,133.78434
CHENA,2022,3,4,17,151.527284
CHENA,2022,3,4,17,135.946452
CHENA,2022,3,4,18,-244.858855
CHENA,2022,3,4,18,95.747646
CHENA,2022,3,4,18,125.679035
CHENA,2022,3,4,18,142.797229
CHENA,2022,3,4,18,129.316479
CHENA,2022,3,4,19,-230.903243
CHENA,2022,3,4,19,89.472951
CHENA,2022,3,4,19,117.898285
CHENA,2022,3,4,19,136.861673
CHENA,2022,3,4,19,120.372146
CHENA,2022,3,4,20,110.59251
CHENA,2022,3,4,20,116.842338
CHENA,2022,3,4,20,138.680185
CHENA,2022,3,4,20,78.475173
CHENA,2022,3,4,20,-220.517244
CHENA,2022,3,4,21,-228.114855
CHENA,2022,3,4,21,113.564368
CHENA,2022,3,4,21,123.159674
CHENA,2022,3,4,21,146.73209
CHENA,2022,3,4,21,77.458812
CHENA,2022,3,4,22,-232.941854
CHENA,2022,3,4,22,79.47795
CHENA,2022,3,4,22,125.547757
CHENA,2022,3,4,22,148.307673
CHENA,2022,3,4,22,118.382701
CHENA,2022,3,4,23,-218.080549
CHENA,2022,3,4,23,69.745645
CHENA,2022,3,4,23,121.02009
CHENA,2022,3,4,23,143.824784
CHENA,2022,3,4,23,106.377256
CHENA,2022,3,5,0,-203.805882
CHENA,2022,3,5,0,62.685395
CHENA,2022,3,5,0,111.139229
CHENA,2022,3,5,0,140.209201
CHENA,2022,3,5,0,96.609618
CHENA,2022,3,5,1,-181.581855
CHENA,2022,3,5,1,55.973118
CHENA,2022,3,5,1,95.682951
CHENA,2022,3,5,1,129.587728
CHENA,2022,3,5,1,86.802869
CHENA,2022,3,5,2,-165.862855
CHENA,2022,3,5,2,49.18134
CHENA,2022,3,5,2,88.408007
CHENA,2022,3,5,2,121.407396
CHENA,2022,3,5,2,76.431731
CHENA,2022,3,5,3,-151.952604
CHENA,2022,3,5,3,47.84973
CHENA,2022,3,5,3,79.610423
CHENA,2022,3,5,3,108.901006
CHENA,2022,3,5,3,71.910619
CHENA,2022,3,5,4,-144.179799
CHENA,2022,3,5,4,43.363952
CHENA,2022,3,5,4,77.052673
CHENA,2022,3,5,4,103.558257
CHENA,2022,3,5,4,67.34634
CHENA,2022,3,5,5,-139.009771
CHENA,2022,3,5,5,42.899952
CHENA,2022,3,5,5,74.718646
CHENA,2022,3,5,5,99.643618
CHENA,2022,3,5,5,64.449951
CHENA,2022,3,5,6,-135.807188
CHENA,2022,3,5,6,42.899952
CHENA,2022,3,5,6,72.248701
CHENA,2022,3,5,6,95.072173
CHENA,2022,3,5,6,64.199951
CHENA,2022,3,5,7,-139.649826
CHENA,2022,3,5,7,50.687841
CHENA,2022,3,5,7,70.033062
CHENA,2022,3,5,7,89.792618
CHENA,2022,3,5,7,71.517729
CHENA,2022,3,5,8,-144.576494
CHENA,2022,3,5,8,73.335619
CHENA,2022,3,5,8,72.944396
CHENA,2022,3,5,8,92.429368
CHENA,2022,3,5,8,52.843868
CHENA,2022,3,5,9,-153.846271
CHENA,2022,3,5,9,83.325007
CHENA,2022,3,5,9,74.099784
CHENA,2022,3,5,9,91.770784
CHENA,2022,3,5,9,61.191979
CHENA,2022,3,5,10,-172.637216
CHENA,2022,3,5,10,98.632923
CHENA,2022,3,5,10,78.53334
CHENA,2022,3,5,10,96.027174
CHENA,2022,3,5,10,75.023479
CHENA,2022,3,5,11,-187.219049
CHENA,2022,3,5,11,82.668006
CHENA,2022,3,5,11,84.647729
CHENA,2022,3,5,11,102.086034
CHENA,2022,3,5,11,107.946674
CHENA,2022,3,5,12,-194.158465
CHENA,2022,3,5,12,90.294146
CHENA,2022,3,5,12,84.689312
CHENA,2022,3,5,12,100.979007
CHENA,2022,3,5,12,115.584395
CHENA,2022,3,5,13,-203.030604
CHENA,2022,3,5,13,95.016174
CHENA,2022,3,5,13,89.60034
CHENA,2022,3,5,13,103.864756
CHENA,2022,3,5,13,120.168285
CHENA,2022,3,5,14,-217.395438
CHENA,2022,3,5,14,97.888201
CHENA,2022,3,5,14,99.055118
CHENA,2022,3,5,14,114.798534
CHENA,2022,3,5,14,125.384257
CHENA,2022,3,5,15,-219.157077
CHENA,2022,3,5,15,102.000591
CHENA,2022,3,5,15,96.565507
CHENA,2022,3,5,15,111.394673
CHENA,2022,3,5,15,131.256699
CHENA,2022,3,5,16,-209.762799
CHENA,2022,3,5,16,93.66495
CHENA,2022,3,5,16,95.105007
CHENA,2022,3,5,16,110.085701
CHENA,2022,3,5,16,123.117868
CHENA,2022,3,5,17,-205.265549
CHENA,2022,3,5,17,90.08009
CHENA,2022,3,5,17,93.183146
CHENA,2022,3,5,17,109.131396
CHENA,2022,3,5,17,120.233951
CHENA,2022,3,5,18,-201.167661
CHENA,2022,3,5,18,88.709896
CHENA,2022,3,5,18,91.969257
CHENA,2022,3,5,18,105.605785
CHENA,2022,3,5,18,119.018368
CHENA,2022,3,5,19,-200.098216
CHENA,2022,3,5,19,116.223424
CHENA,2022,3,5,19,94.052201
CHENA,2022,3,5,19,108.172535
CHENA,2022,3,5,19,84.915674
CHENA,2022,3,5,20,-195.081827
CHENA,2022,3,5,20,113.273341
CHENA,2022,3,5,20,90.71859
CHENA,2022,3,5,20,107.978479
CHENA,2022,3,5,20,81.271868
CHENA,2022,3,5,21,-201.680938
CHENA,2022,3,5,21,83.581423
CHENA,2022,3,5,21,91.705646
CHENA,2022,3,5,21,111.99259
CHENA,2022,3,5,21,119.297201
CHENA,2022,3,5,22,-205.242687
CHENA,2022,3,5,22,88.742256
CHENA,2022,3,5,22,90.215174
CHENA,2022,3,5,22,110.117618
CHENA,2022,3,5,22,126.415145
CHENA,2022,3,5,23,-193.886827
CHENA,2022,3,5,23,83.627424
CHENA,2022,3,5,23,83.882674
CHENA,2022,3,5,23,106.064396
CHENA,2022,3,5,23,118.856812
CHENA,2022,3,6,0,-181.401688
CHENA,2022,3,6,0,71.842228
CHENA,2022,3,6,0,82.230312
CHENA,2022,3,6,0,109.770534
CHENA,2022,3,6,0,105.138814
CHENA,2022,3,6,1,-167.066465
CHENA,2022,3,6,1,63.662339
CHENA,2022,3,6,1,77.729312
CHENA,2022,3,6,1,105.70184
CHENA,2022,3,6,1,93.526614
CHENA,2022,3,6,2,-152.055326
CHENA,2022,3,6,2,57.783563
CHENA,2022,3,6,2,70.800785
CHENA,2022,3,6,2,95.446062
CHENA,2022,3,6,2,85.074228
CHENA,2022,3,6,3,-139.260105
CHENA,2022,3,6,3,52.898396
CHENA,2022,3,6,3,65.993479
CHENA,2022,3,6,3,86.317118
CHENA,2022,3,6,3,78.036537
CHENA,2022,3,6,4,-130.233077
CHENA,2022,3,6,4,48.828283
CHENA,2022,3,6,4,60.099285
CHENA,2022,3,6,4,80.545146
CHENA,2022,3,6,4,73.633287
CHENA,2022,3,6,5,-124.807827
CHENA,2022,3,6,5,47.99995
CHENA,2022,3,6,5,58.244868
CHENA,2022,3,6,5,75.692257
CHENA,2022,3,6,5,71.287561
CHENA,2022,3,6,6,-121.149771
CHENA,2022,3,6,6,47.99995
CHENA,2022,3,6,6,57.138285
CHENA,2022,3,6,6,72.513868
CHENA,2022,3,6,6,67.399948
CHENA,2022,3,6,7,-119.62241
CHENA,2022,3,6,7,67.399948
CHENA,2022,3,6,7,55.304201
CHENA,2022,3,6,7,69.461118
CHENA,2022,3,6,7,47.99995
CHENA,2022,3,6,8,-118.487715
CHENA,2022,3,6,8,67.399948
CHENA,2022,3,6,8,54.666451
CHENA,2022,3,6,8,68.163257
CHENA,2022,3,6,8,47.99995
CHENA,2022,3,6,9,-123.753604
CHENA,2022,3,6,9,73.152923
CHENA,2022,3,6,9,55.107006
CHENA,2022,3,6,9,66.529201
CHENA,2022,3,6,9,53.508201
CHENA,2022,3,6,10,-140.394549
CHENA,2022,3,6,10,63.468784
CHENA,2022,3,6,10,63.206618
CHENA,2022,3,6,10,71.598423
CHENA,2022,3,6,10,83.853174
CHENA,2022,3,6,11,-155.455827
CHENA,2022,3,6,11,73.994312
CHENA,2022,3,6,11,66.989034
CHENA,2022,3,6,11,73.819063
CHENA,2022,3,6,11,97.360006
CHENA,2022,3,6,12,-166.07691
CHENA,2022,3,6,12,79.453229
CHENA,2022,3,6,12,70.72584
CHENA,2022,3,6,12,78.54884
CHENA,2022,3,6,12,105.18948
CHENA,2022,3,6,13,-176.173494
CHENA,2022,3,6,13,83.926617
CHENA,2022,3,6,13,74.143812
CHENA,2022,3,6,13,85.725173
CHENA,2022,3,6,13,110.761342
CHENA,2022,3,6,14,-185.499326
CHENA,2022,3,6,14,86.531285
CHENA,2022,3,6,14,81.596229
CHENA,2022,3,6,14,91.042951
CHENA,2022,3,6,14,115.123477
CHENA,2022,3,6,15,-185.18916
CHENA,2022,3,6,15,81.684508
CHENA,2022,3,6,15,85.773034
CHENA,2022,3,6,15,95.133229
CHENA,2022,3,6,15,111.130005
CHENA,2022,3,6,16,-177.736855
CHENA,2022,3,6,16,74.816173
CHENA,2022,3,6,16,85.660507
CHENA,2022,3,6,16,95.180424
CHENA,2022,3,6,16,103.145425
CHENA,2022,3,6,17,-172.708549
CHENA,2022,3,6,17,71.854784
CHENA,2022,3,6,17,83.69734
CHENA,2022,3,6,17,93.675784
CHENA,2022,3,6,17,99.607398
CHENA,2022,3,6,18,-170.917883
CHENA,2022,3,6,18,70.880896
CHENA,2022,3,6,18,82.210618
CHENA,2022,3,6,18,93.447895
CHENA,2022,3,6,18,97.812646
CHENA,2022,3,6,19,-171.685215
CHENA,2022,3,6,19,97.661063
CHENA,2022,3,6,19,84.340229
CHENA,2022,3,6,19,95.448257
CHENA,2022,3,6,19,69.686674
CHENA,2022,3,6,20,-175.553021
CHENA,2022,3,6,20,69.619256
CHENA,2022,3,6,20,85.863229
CHENA,2022,3,6,20,99.196284
CHENA,2022,3,6,20,99.632285
CHENA,2022,3,6,21,-192.728369
CHENA,2022,3,6,21,76.301199
CHENA,2022,3,6,21,93.551161
CHENA,2022,3,6,21,109.981559
CHENA,2022,3,6,21,110.363478
CHENA,2022,3,6,22,-201.732743
CHENA,2022,3,6,22,81.508758
CHENA,2022,3,6,22,95.076424
CHENA,2022,3,6,22,114.428534
CHENA,2022,3,6,22,118.569535
CHENA,2022,3,6,23,-188.956521
CHENA,2022,3,6,23,75.963703
CHENA,2022,3,6,23,86.653284
CHENA,2022,3,6,23,108.606673
CHENA,2022,3,6,23,110.288422
CHENA,2022,3,7,0,-172.894799
CHENA,2022,3,7,0,68.9082
CHENA,2022,3,7,0,75.863618
CHENA,2022,3,7,0,105.346173
CHENA,2022,3,7,0,99.247813
CHENA,2022,3,7,1,-155.514494
CHENA,2022,3,7,1,59.585369
